text,lean,pred,prob
games french,pos,1,0.8570723533630371
games parenthood,pos,1,0.718653678894043
games partly,pos,1,0.8931232690811157
games driver,pos,1,0.8776174187660217
games pair,pos,1,0.9231263995170593
games artist,pos,1,0.8787350654602051
games diplomats,pos,1,0.7439542412757874
games clubs,pos,1,0.9056495428085327
games champion,pos,1,0.806583046913147
games afternoon,pos,1,0.7361424565315247
games lawmakers,pos,1,0.6715798377990723
games parking,pos,1,0.9683946967124939
games ratings,pos,1,0.6382563710212708
games arriving,pos,1,0.6696449518203735
games waited,pos,1,0.9725822806358337
games tracks,pos,1,0.9438385963439941
games prompted,pos,1,0.5794434547424316
games episode,pos,1,0.6863296031951904
games departure,pos,1,0.9423319101333618
games advertising,pos,1,0.916053056716919
games tourists,pos,1,0.8713637590408325
games nearby,pos,1,0.8082689046859741
games travel,pos,1,0.8528740406036377
games rooms,pos,1,0.7930295467376709
games bar,pos,1,0.9205565452575684
games television,pos,1,0.8755260705947876
games governing,pos,1,0.9575720429420471
games adviser,pos,1,0.8143092393875122
games stars,pos,1,0.8881345987319946
games luxury,pos,1,0.9519014954566956
games shopping,pos,1,0.7961276173591614
games featuring,pos,1,0.6910125017166138
games competing,pos,1,0.7938261032104492
games tower,pos,1,0.9078915119171143
regulators fans,pos,1,0.8874988555908203
regulators performance,pos,1,0.92320716381073
regulators landed,pos,1,0.9216169714927673
regulators shoes,pos,1,0.919969916343689
regulators app,pos,1,0.8066000938415527
regulators photographs,pos,1,0.9126232266426086
regulators music,pos,1,0.9183484315872192
regulators aides,pos,1,0.8672282695770264
regulators finished,pos,1,0.8916844129562378
regulators briefly,pos,1,0.9474760293960571
regulators vowed,pos,1,0.9859311580657959
regulators relatives,pos,1,0.8260928392410278
regulators player,pos,1,0.8874211311340332
regulators tech,pos,1,0.6487372517585754
regulators characters,pos,1,0.9171139001846313
regulators lawyer,pos,1,0.96579909324646
regulators immigrant,pos,1,0.9314247369766235
regulators drove,pos,1,0.8546749353408813
regulators traveled,pos,1,0.9262219667434692
regulators french,pos,1,0.9339519143104553
regulators parenthood,pos,1,0.8624311685562134
regulators partly,pos,1,0.950879693031311
regulators driver,pos,1,0.943483829498291
regulators pair,pos,1,0.96501624584198
regulators artist,pos,1,0.9437805414199829
regulators diplomats,pos,1,0.8755574226379395
regulators clubs,pos,1,0.956883430480957
regulators champion,pos,1,0.9083720445632935
regulators afternoon,pos,1,0.8709136247634888
regulators lawmakers,pos,1,0.8322553038597107
regulators parking,pos,1,0.9852091073989868
regulators ratings,pos,1,0.812309741973877
regulators arriving,pos,1,0.8338293433189392
regulators waited,pos,1,0.9872888326644897
regulators tracks,pos,1,0.9742521047592163
regulators prompted,pos,1,0.7746116518974304
regulators episode,pos,1,0.8430516719818115
regulators departure,pos,1,0.9735051989555359
regulators advertising,pos,1,0.9615942239761353
regulators tourists,pos,1,0.9410097599029541
regulators nearby,pos,1,0.9102113246917725
regulators travel,pos,1,0.9322327375411987
regulators rooms,pos,1,0.9021957516670227
regulators bar,pos,1,0.9637830257415771
regulators television,pos,1,0.9429628849029541
regulators governing,pos,1,0.980322003364563
regulators adviser,pos,1,0.9136356115341187
regulators stars,pos,1,0.9488999843597412
regulators luxury,pos,1,0.9779472351074219
regulators shopping,pos,1,0.9029942750930786
regulators featuring,pos,1,0.845643162727356
regulators competing,pos,1,0.9018930196762085
regulators tower,pos,1,0.9576174020767212
fans performance,pos,1,0.824352502822876
fans landed,pos,1,0.8204579949378967
fans shoes,pos,1,0.8195993304252625
fans app,pos,1,0.6061936020851135
fans photographs,pos,1,0.8025805354118347
fans music,pos,1,0.8146274089813232
fans aides,pos,1,0.7136515378952026
fans finished,pos,1,0.7590764760971069
fans briefly,pos,1,0.8782763481140137
fans vowed,pos,1,0.9677330255508423
fans relatives,pos,1,0.6422321200370789
fans player,pos,1,0.7511516809463501
fans tech,pos,0,0.4045153856277466
fans characters,pos,1,0.8104325532913208
fans lawyer,pos,1,0.920068621635437
fans immigrant,pos,1,0.8428789377212524
fans drove,pos,1,0.687946617603302
fans traveled,pos,1,0.8299523591995239
fans french,pos,1,0.8477705717086792
fans parenthood,pos,1,0.7026211023330688
fans partly,pos,1,0.885980486869812
fans driver,pos,1,0.8695924878120422
fans pair,pos,1,0.9178916215896606
fans artist,pos,1,0.8708373308181763
fans diplomats,pos,1,0.7290340662002563
fans clubs,pos,1,0.8993014097213745
fans champion,pos,1,0.7946723699569702
fans afternoon,pos,1,0.7210273742675781
fans lawmakers,pos,1,0.6544300317764282
fans parking,pos,1,0.9662997722625732
fans ratings,pos,1,0.6201210021972656
fans arriving,pos,1,0.6519856452941895
fans waited,pos,1,0.970733642578125
fans tracks,pos,1,0.9400370121002197
fans prompted,pos,1,0.559969425201416
fans episode,pos,1,0.669333279132843
fans departure,pos,1,0.9384291768074036
fans advertising,pos,1,0.9103796482086182
fans tourists,pos,1,0.8628275394439697
fans nearby,pos,1,0.7962262630462646
fans travel,pos,1,0.8432413339614868
fans rooms,pos,1,0.7802748680114746
fans bar,pos,1,0.9151485562324524
fans television,pos,1,0.8672517538070679
fans governing,pos,1,0.9547305107116699
fans adviser,pos,1,0.8025075793266296
fans stars,pos,1,0.8806305527687073
fans luxury,pos,1,0.9486144781112671
fans shopping,pos,1,0.7837151885032654
fans featuring,pos,1,0.6741745471954346
fans competing,pos,1,0.7812972664833069
fans tower,pos,1,0.901772677898407
performance landed,pos,1,0.863003671169281
performance shoes,pos,1,0.861599326133728
performance app,pos,1,0.6833672523498535
performance photographs,pos,1,0.8484854698181152
performance music,pos,1,0.8580648899078369
performance aides,pos,1,0.7755835056304932
performance finished,pos,1,0.8136081695556641
performance briefly,pos,1,0.9078307151794434
performance vowed,pos,1,0.975601077079773
performance relatives,pos,1,0.7140170931816101
performance player,pos,1,0.8069733381271362
performance tech,pos,0,0.4878403842449188
performance characters,pos,1,0.8551834225654602
performance lawyer,pos,1,0.9397995471954346
performance immigrant,pos,1,0.8802966475486755
performance drove,pos,1,0.7546395063400269
performance traveled,pos,1,0.8705955147743225
performance french,pos,1,0.8842869997024536
performance parenthood,pos,1,0.7669427990913391
performance partly,pos,1,0.9137603044509888
performance driver,pos,1,0.9010432362556458
performance pair,pos,1,0.9382327795028687
performance artist,pos,1,0.9018492698669434
performance diplomats,pos,1,0.7885329127311707
performance clubs,pos,1,0.924042820930481
performance champion,pos,1,0.8419078588485718
performance afternoon,pos,1,0.7816210985183716
performance lawmakers,pos,1,0.7241356372833252
performance parking,pos,1,0.9744547009468079
performance ratings,pos,1,0.6943456530570984
performance arriving,pos,1,0.7235204577445984
performance waited,pos,1,0.9778993129730225
performance tracks,pos,1,0.9548285007476807
performance prompted,pos,1,0.6405123472213745
performance episode,pos,1,0.7381001114845276
performance departure,pos,1,0.9535837173461914
performance advertising,pos,1,0.9324257373809814
performance tourists,pos,1,0.8961491584777832
performance nearby,pos,1,0.8437820076942444
performance travel,pos,1,0.8809558749198914
performance rooms,pos,1,0.830815315246582
performance bar,pos,1,0.9361266493797302
performance television,pos,1,0.8995493650436401
performance governing,pos,1,0.965779721736908
performance adviser,pos,1,0.8490283489227295
performance stars,pos,1,0.9098681211471558
performance luxury,pos,1,0.9613193273544312
performance shopping,pos,1,0.8330670595169067
performance featuring,pos,1,0.7421947717666626
performance competing,pos,1,0.8311578035354614
performance tower,pos,1,0.9257129430770874
landed shoes,pos,1,0.8589334487915039
landed app,pos,1,0.6779639720916748
landed photographs,pos,1,0.845522403717041
landed music,pos,1,0.8552843332290649
landed aides,pos,1,0.771454930305481
landed finished,pos,1,0.810021162033081
landed briefly,pos,1,0.9059587717056274
landed vowed,pos,1,0.9751006364822388
landed relatives,pos,1,0.7091338038444519
landed player,pos,1,0.8033170700073242
landed tech,pos,0,0.4815806448459625
landed characters,pos,1,0.8522659540176392
landed lawyer,pos,1,0.9385572671890259
landed immigrant,pos,1,0.8779147863388062
landed drove,pos,1,0.7500958442687988
landed traveled,pos,1,0.8679734468460083
landed french,pos,1,0.8819574117660522
landed parenthood,pos,1,0.7625759840011597
landed partly,pos,1,0.9119933247566223
landed driver,pos,1,0.8990572094917297
landed pair,pos,1,0.9369573593139648
landed artist,pos,1,0.8999094367027283
landed diplomats,pos,1,0.7845567464828491
landed clubs,pos,1,0.9224757552146912
landed champion,pos,1,0.8388807773590088
landed afternoon,pos,1,0.7775786519050598
landed lawmakers,pos,1,0.7194086313247681
landed parking,pos,1,0.9739433526992798
landed ratings,pos,1,0.6892114877700806
landed arriving,pos,1,0.7185922265052795
landed waited,pos,1,0.977446436882019
landed tracks,pos,1,0.9539114832878113
landed prompted,pos,1,0.6348124146461487
landed episode,pos,1,0.7334556579589844
landed departure,pos,1,0.9526362419128418
landed advertising,pos,1,0.9310377240180969
landed tourists,pos,1,0.8940153121948242
landed nearby,pos,1,0.8406820297241211
landed travel,pos,1,0.8785346746444702
landed rooms,pos,1,0.8275038003921509
landed bar,pos,1,0.9348153471946716
landed television,pos,1,0.8974852561950684
landed governing,pos,1,0.9650880098342896
landed adviser,pos,1,0.8459957838058472
landed stars,pos,1,0.9080091714859009
landed luxury,pos,1,0.9605231285095215
landed shopping,pos,1,0.8298877477645874
landed featuring,pos,1,0.7375922203063965
landed competing,pos,1,0.8279357552528381
landed tower,pos,1,0.9242193698883057
shoes app,pos,1,0.6785047054290771
shoes photographs,pos,1,0.8457169532775879
shoes music,pos,1,0.8554631471633911
shoes aides,pos,1,0.7717635035514832
shoes finished,pos,1,0.8102907538414001
shoes briefly,pos,1,0.9060683250427246
shoes vowed,pos,1,0.9751415848731995
shoes relatives,pos,1,0.7095065116882324
shoes player,pos,1,0.8035616278648376
shoes tech,pos,0,0.4822571575641632
shoes characters,pos,1,0.8525004386901855
shoes lawyer,pos,1,0.9386397004127502
shoes immigrant,pos,1,0.8780603408813477
shoes drove,pos,1,0.7505215406417847
shoes traveled,pos,1,0.8681638240814209
shoes french,pos,1,0.8820977210998535
shoes parenthood,pos,1,0.7629619836807251
shoes partly,pos,1,0.9121142625808716
shoes driver,pos,1,0.8991552591323853
shoes pair,pos,1,0.9370464086532593
shoes artist,pos,1,0.8999905586242676
shoes diplomats,pos,1,0.7848615646362305
shoes clubs,pos,1,0.9225786924362183
shoes champion,pos,1,0.8390464782714844
shoes afternoon,pos,1,0.7778664231300354
shoes lawmakers,pos,1,0.7197409868240356
shoes parking,pos,1,0.9739722013473511
shoes ratings,pos,1,0.6896527409553528
shoes arriving,pos,1,0.7190532684326172
shoes waited,pos,1,0.9774807691574097
shoes tracks,pos,1,0.9539560079574585
shoes prompted,pos,1,0.635342538356781
shoes episode,pos,1,0.7338296175003052
shoes departure,pos,1,0.9526850581169128
shoes advertising,pos,1,0.9311249852180481
shoes tourists,pos,1,0.8941607475280762
shoes nearby,pos,1,0.8409215211868286
shoes travel,pos,1,0.8787209987640381
shoes rooms,pos,1,0.8277537226676941
shoes bar,pos,1,0.9348932504653931
shoes television,pos,1,0.897629976272583
shoes governing,pos,1,0.9651318788528442
shoes adviser,pos,1,0.8462392091751099
shoes stars,pos,1,0.9081339836120605
shoes luxury,pos,1,0.9605731964111328
shoes shopping,pos,1,0.8300620317459106
shoes featuring,pos,1,0.7379437685012817
shoes competing,pos,1,0.828118622303009
shoes tower,pos,1,0.9242889285087585
app photographs,pos,1,0.7127545475959778
app music,pos,1,0.728823184967041
app aides,pos,1,0.6012327671051025
app finished,pos,1,0.6560958623886108
app briefly,pos,1,0.8168612718582153
app vowed,pos,1,0.9504015445709229
app relatives,pos,1,0.5197641253471375
app player,pos,1,0.6464476585388184
app tech,pos,0,0.2886319160461426
app characters,pos,1,0.7220649123191833
app lawyer,pos,1,0.8777445554733276
app immigrant,pos,1,0.7672479152679443
app drove,pos,1,0.569341778755188
app traveled,pos,1,0.7484018206596375
app french,pos,1,0.7736013531684875
app parenthood,pos,1,0.5867852568626404
app partly,pos,1,0.8278859853744507
app driver,pos,1,0.8047076463699341
app pair,pos,1,0.8742344379425049
app artist,pos,1,0.8068842887878418
app diplomats,pos,1,0.6196355223655701
app clubs,pos,1,0.8469979763031006
app champion,pos,1,0.7029722929000854
app afternoon,pos,1,0.6104569435119629
app lawmakers,pos,1,0.5343438982963562
app parking,pos,1,0.9484179615974426
app ratings,pos,0,0.4958264231681824
app arriving,pos,1,0.528759241104126
app waited,pos,1,0.954894483089447
app tracks,pos,1,0.9079099297523499
app prompted,pos,0,0.43194031715393066
app episode,pos,1,0.5491151809692383
app departure,pos,1,0.905571460723877
app advertising,pos,1,0.8634277582168579
app tourists,pos,1,0.7942161560058594
app nearby,pos,1,0.7035256624221802
app travel,pos,1,0.7667726278305054
app rooms,pos,1,0.6831302046775818
app bar,pos,1,0.8702361583709717
app television,pos,1,0.8005075454711914
app governing,pos,1,0.9306038618087769
app adviser,pos,1,0.7111672163009644
app stars,pos,1,0.8195801973342896
app luxury,pos,1,0.9208362102508545
app shopping,pos,1,0.6888288259506226
app featuring,pos,1,0.5547900795936584
app competing,pos,1,0.6855717301368713
app tower,pos,1,0.8512020111083984
photographs music,pos,1,0.845334529876709
photographs aides,pos,1,0.7571452260017395
photographs finished,pos,1,0.797489583492279
photographs briefly,pos,1,0.8992123603820801
photographs vowed,pos,1,0.9732985496520996
photographs relatives,pos,1,0.692373514175415
photographs player,pos,1,0.7904602289199829
photographs tech,pos,0,0.4613795876502991
photographs characters,pos,1,0.8420587182044983
photographs lawyer,pos,1,0.934057354927063
photographs immigrant,pos,1,0.8693710565567017
photographs drove,pos,1,0.7346603870391846
photographs traveled,pos,1,0.8587117791175842
photographs french,pos,1,0.8736139535903931
photographs parenthood,pos,1,0.7477420568466187
photographs partly,pos,1,0.9056681394577026
photographs driver,pos,1,0.8918669819831848
photographs pair,pos,1,0.9323267340660095
photographs artist,pos,1,0.892803430557251
photographs diplomats,pos,1,0.7708443403244019
photographs clubs,pos,1,0.9168360829353333
photographs champion,pos,1,0.8280190825462341
photographs afternoon,pos,1,0.7635692954063416
photographs lawmakers,pos,1,0.7031234502792358
photographs parking,pos,1,0.9720662236213684
photographs ratings,pos,1,0.6718512773513794
photographs arriving,pos,1,0.701953649520874
photographs waited,pos,1,0.9758016467094421
photographs tracks,pos,1,0.9505242109298706
photographs prompted,pos,1,0.6157771348953247
photographs episode,pos,1,0.7174668312072754
photographs departure,pos,1,0.9491697549819946
photographs advertising,pos,1,0.926012396812439
photographs tourists,pos,1,0.8864315748214722
photographs nearby,pos,1,0.8298021554946899
photographs travel,pos,1,0.8699393272399902
photographs rooms,pos,1,0.8159181475639343
photographs bar,pos,1,0.9300347566604614
photographs television,pos,1,0.8901393413543701
photographs governing,pos,1,0.9625555276870728
photographs adviser,pos,1,0.8353759050369263
photographs stars,pos,1,0.901360034942627
photographs luxury,pos,1,0.9576200246810913
photographs shopping,pos,1,0.8185226321220398
photographs featuring,pos,1,0.7217943072319031
photographs competing,pos,1,0.8164644241333008
photographs tower,pos,1,0.9187424182891846
music aides,pos,1,0.7678735256195068
music finished,pos,1,0.8069185614585876
music briefly,pos,1,0.9042985439300537
music vowed,pos,1,0.9746654033660889
music relatives,pos,1,0.7048826217651367
music player,pos,1,0.8001132607460022
music tech,pos,0,0.47631675004959106
music characters,pos,1,0.8497762680053711
music lawyer,pos,1,0.9374579191207886
music immigrant,pos,1,0.8757936954498291
music drove,pos,1,0.7462862730026245
music traveled,pos,1,0.8657008409500122
music french,pos,1,0.8798995018005371
music parenthood,pos,1,0.7589215040206909
music partly,pos,1,0.9104405641555786
music driver,pos,1,0.8972786664962769
music pair,pos,1,0.9358304738998413
music artist,pos,1,0.8981428742408752
music diplomats,pos,1,0.7811473608016968
music clubs,pos,1,0.921106219291687
music champion,pos,1,0.8361600637435913
music afternoon,pos,1,0.7740694284439087
music lawmakers,pos,1,0.7152683734893799
music parking,pos,1,0.9734830856323242
music ratings,pos,1,0.684832751750946
music arriving,pos,1,0.7144405245780945
music waited,pos,1,0.9770481586456299
music tracks,pos,1,0.9530800580978394
music prompted,pos,1,0.6299710273742676
music episode,pos,1,0.729434609413147
music departure,pos,1,0.9517867565155029
music advertising,pos,1,0.9298121929168701
music tourists,pos,1,0.8921616077423096
music nearby,pos,1,0.8379981517791748
music travel,pos,1,0.8764221668243408
music rooms,pos,1,0.8246402740478516
music bar,pos,1,0.9336413145065308
music television,pos,1,0.8956890106201172
music governing,pos,1,0.9644691944122314
music adviser,pos,1,0.8433941602706909
music stars,pos,1,0.9063886404037476
music luxury,pos,1,0.9598139524459839
music shopping,pos,1,0.8270461559295654
music featuring,pos,1,0.7336390018463135
music competing,pos,1,0.825082540512085
music tower,pos,1,0.9228634834289551
aides finished,pos,1,0.7309284806251526
aides briefly,pos,1,0.8623079061508179
aides vowed,pos,1,0.9633816480636597
aides relatives,pos,1,0.6071318984031677
aides player,pos,1,0.7224360704421997
aides tech,pos,0,0.3682013750076294
aides characters,pos,1,0.7868250012397766
aides lawyer,pos,1,0.9092584848403931
aides immigrant,pos,1,0.8229313492774963
aides drove,pos,1,0.654576301574707
aides traveled,pos,1,0.8083428740501404
aides french,pos,1,0.8282337188720703
aides parenthood,pos,1,0.6702452898025513
aides partly,pos,1,0.8709363341331482
aides driver,pos,1,0.8526458740234375
aides pair,pos,1,0.906744122505188
aides artist,pos,1,0.8541228771209717
aides diplomats,pos,1,0.6987828016281128
aides clubs,pos,1,0.8858299851417542
aides champion,pos,1,0.7699697017669678
aides afternoon,pos,1,0.690324604511261
aides lawmakers,pos,1,0.6201596856117249
aides parking,pos,1,0.9617973566055298
aides ratings,pos,1,0.584194004535675
aides arriving,pos,1,0.6168125867843628
aides waited,pos,1,0.9667613506317139
aides tracks,pos,1,0.9318845272064209
aides prompted,pos,1,0.5220481753349304
aides episode,pos,1,0.6352410316467285
aides departure,pos,1,0.9300873279571533
aides advertising,pos,1,0.8983334302902222
aides tourists,pos,1,0.8448991775512695
aides nearby,pos,1,0.7712976336479187
aides travel,pos,1,0.8230959177017212
aides rooms,pos,1,0.7539733648300171
aides bar,pos,1,0.9036622047424316
aides television,pos,1,0.849837601184845
aides governing,pos,1,0.9486386775970459
aides adviser,pos,1,0.7780327796936035
aides stars,pos,1,0.8648009300231934
aides luxury,pos,1,0.9415957927703857
aides shopping,pos,1,0.7580113410949707
aides featuring,pos,1,0.6403833627700806
aides competing,pos,1,0.75534987449646
aides tower,pos,1,0.8887330293655396
finished briefly,pos,1,0.8812136650085449
finished vowed,pos,1,0.9684625864028931
finished relatives,pos,1,0.649246871471405
finished player,pos,1,0.7566840648651123
finished tech,pos,0,0.4121550917625427
finished characters,pos,1,0.8148922920227051
finished lawyer,pos,1,0.922001302242279
finished immigrant,pos,1,0.8466101884841919
finished drove,pos,1,0.6944952607154846
finished traveled,pos,1,0.834012508392334
finished french,pos,1,0.8514078855514526
finished parenthood,pos,1,0.7089586853981018
finished partly,pos,1,0.8887385129928589
finished driver,pos,1,0.8727073669433594
finished pair,pos,1,0.9198898077011108
finished artist,pos,1,0.8739081621170044
finished diplomats,pos,1,0.7349238395690918
finished clubs,pos,1,0.9017407894134521
finished champion,pos,1,0.7993714213371277
finished afternoon,pos,1,0.7269953489303589
finished lawmakers,pos,1,0.6612274050712585
finished parking,pos,1,0.967056155204773
finished ratings,pos,1,0.6273009777069092
finished arriving,pos,1,0.6589581370353699
finished waited,pos,1,0.971394956111908
finished tracks,pos,1,0.9414641857147217
finished prompted,pos,1,0.5676663517951965
finished episode,pos,1,0.6760754585266113
finished departure,pos,1,0.9398934841156006
finished advertising,pos,1,0.9125493764877319
finished tourists,pos,1,0.8661414384841919
finished nearby,pos,1,0.8009687662124634
finished travel,pos,1,0.8470011353492737
finished rooms,pos,1,0.7853035926818848
finished bar,pos,1,0.9172143936157227
finished television,pos,1,0.8704643249511719
finished governing,pos,1,0.9557782411575317
finished adviser,pos,1,0.8071415424346924
finished stars,pos,1,0.8835403323173523
finished luxury,pos,1,0.9498343467712402
finished shopping,pos,1,0.7886191606521606
finished featuring,pos,1,0.6808507442474365
finished competing,pos,1,0.7862455248832703
finished tower,pos,1,0.9041221737861633
briefly vowed,pos,1,0.9814779162406921
briefly relatives,pos,1,0.7752653360366821
briefly player,pos,1,0.8518489599227905
briefly tech,pos,1,0.5705147385597229
briefly characters,pos,1,0.890066921710968
briefly lawyer,pos,1,0.9545973539352417
briefly immigrant,pos,1,0.9091752767562866
briefly drove,pos,1,0.8098818063735962
briefly traveled,pos,1,0.9020110368728638
briefly french,pos,1,0.9123749732971191
briefly parenthood,pos,1,0.81980961561203
briefly partly,pos,1,0.9348243474960327
briefly driver,pos,1,0.9250777959823608
briefly pair,pos,1,0.9534851908683777
briefly artist,pos,1,0.9255850315093994
briefly diplomats,pos,1,0.8368802070617676
briefly clubs,pos,1,0.9427065849304199
briefly champion,pos,1,0.8791927695274353
briefly afternoon,pos,1,0.8311460018157959
briefly lawmakers,pos,1,0.7832955121994019
briefly parking,pos,1,0.9805668592453003
briefly ratings,pos,1,0.7584884166717529
briefly arriving,pos,1,0.7840062379837036
briefly waited,pos,1,0.9832457304000854
briefly tracks,pos,1,0.9658920168876648
briefly prompted,pos,1,0.7125290632247925
briefly episode,pos,1,0.7958064079284668
briefly departure,pos,1,0.9649243354797363
briefly advertising,pos,1,0.949012041091919
briefly tourists,pos,1,0.9215726852416992
briefly nearby,pos,1,0.88112473487854
briefly travel,pos,1,0.9099608659744263
briefly rooms,pos,1,0.8708274364471436
briefly bar,pos,1,0.9518715143203735
briefly television,pos,1,0.9241619110107422
briefly governing,pos,1,0.9740530252456665
briefly adviser,pos,1,0.8854026794433594
briefly stars,pos,1,0.9320254325866699
briefly luxury,pos,1,0.9707956314086914
briefly shopping,pos,1,0.8722328543663025
briefly featuring,pos,1,0.7991243004798889
briefly competing,pos,1,0.8707708120346069
briefly tower,pos,1,0.9438316822052002
vowed relatives,pos,1,0.9115217924118042
vowed player,pos,1,0.9439745545387268
vowed tech,pos,1,0.8052629232406616
vowed characters,pos,1,0.9590559005737305
vowed lawyer,pos,1,0.9827779531478882
vowed immigrant,pos,1,0.9657810926437378
vowed drove,pos,1,0.9276188611984253
vowed traveled,pos,1,0.9635303616523743
vowed french,pos,1,0.967155396938324
vowed parenthood,pos,1,0.9314598441123962
vowed partly,pos,1,0.9753884673118591
vowed driver,pos,1,0.971717357635498
vowed pair,pos,1,0.9824592471122742
vowed artist,pos,1,0.9717526435852051
vowed diplomats,pos,1,0.9377532005310059
vowed clubs,pos,1,0.9784274101257324
vowed champion,pos,1,0.9542019367218018
vowed afternoon,pos,1,0.935218334197998
vowed lawmakers,pos,1,0.9143297672271729
vowed parking,pos,1,0.9922962784767151
vowed ratings,pos,1,0.9039808511734009
vowed arriving,pos,1,0.9165751934051514
vowed waited,pos,1,0.993421733379364
vowed tracks,pos,1,0.9869192838668823
vowed prompted,pos,1,0.8837375044822693
vowed episode,pos,1,0.9210377931594849
vowed departure,pos,1,0.986519455909729
vowed advertising,pos,1,0.9806976914405823
vowed tourists,pos,1,0.9707297086715698
vowed nearby,pos,1,0.9555765390396118
vowed travel,pos,1,0.9664492607116699
vowed rooms,pos,1,0.9514795541763306
vowed bar,pos,1,0.9818195104598999
vowed television,pos,1,0.9716782569885254
vowed governing,pos,1,0.9898617267608643
vowed adviser,pos,1,0.9574532508850098
vowed stars,pos,1,0.974582314491272
vowed luxury,pos,1,0.9887653589248657
vowed shopping,pos,1,0.9515117406845093
vowed featuring,pos,1,0.9223197102546692
vowed competing,pos,1,0.9510141611099243
vowed tower,pos,1,0.9786507487297058
relatives player,pos,1,0.6710854768753052
relatives tech,pos,0,0.3124825954437256
relatives characters,pos,1,0.7433726787567139
relatives lawyer,pos,1,0.8883311748504639
relatives immigrant,pos,1,0.7857052087783813
relatives drove,pos,1,0.5965723991394043
relatives traveled,pos,1,0.768231987953186
relatives french,pos,1,0.7916992902755737
relatives parenthood,pos,1,0.6135479211807251
relatives partly,pos,1,0.8422847986221313
relatives driver,pos,1,0.8206425905227661
relatives pair,pos,1,0.8851771354675293
relatives artist,pos,1,0.822594404220581
relatives diplomats,pos,1,0.6451769471168518
relatives clubs,pos,1,0.8600022792816162
relatives champion,pos,1,0.7248877286911011
relatives afternoon,pos,1,0.6361222267150879
relatives lawmakers,pos,1,0.5615178346633911
relatives parking,pos,1,0.9529144763946533
relatives ratings,pos,1,0.5235903859138489
relatives arriving,pos,1,0.5566402673721313
relatives waited,pos,1,0.9588949680328369
relatives tracks,pos,1,0.9159796237945557
relatives prompted,pos,0,0.45985475182533264
relatives episode,pos,1,0.5765232443809509
relatives departure,pos,1,0.913814902305603
relatives advertising,pos,1,0.8751420974731445
relatives tourists,pos,1,0.8110911846160889
relatives nearby,pos,1,0.7257328629493713
relatives travel,pos,1,0.785456657409668
relatives rooms,pos,1,0.7062557935714722
relatives bar,pos,1,0.8814780712127686
relatives television,pos,1,0.8169353008270264
relatives governing,pos,1,0.9366780519485474
relatives adviser,pos,1,0.733141303062439
relatives stars,pos,1,0.8346946239471436
relatives luxury,pos,1,0.9278415441513062
relatives shopping,pos,1,0.7113897800445557
relatives featuring,pos,1,0.5820387601852417
relatives competing,pos,1,0.7083167433738708
relatives tower,pos,1,0.8637439012527466
player tech,pos,0,0.404033899307251
player characters,pos,1,0.810111403465271
player lawyer,pos,1,0.9198830127716064
player immigrant,pos,1,0.8425878286361694
player drove,pos,1,0.6875378489494324
player traveled,pos,1,0.8296488523483276
player french,pos,1,0.8474740982055664
player parenthood,pos,1,0.702237606048584
player partly,pos,1,0.8857475519180298
player driver,pos,1,0.8693206310272217
player pair,pos,1,0.9176981449127197
player artist,pos,1,0.8705524206161499
player diplomats,pos,1,0.728659987449646
player clubs,pos,1,0.8990839719772339
player champion,pos,1,0.7943168878555298
player afternoon,pos,1,0.7206379175186157
player lawmakers,pos,1,0.653978705406189
player parking,pos,1,0.9661952257156372
player ratings,pos,1,0.6196876168251038
player arriving,pos,1,0.6515668630599976
player waited,pos,1,0.9706408977508545
player tracks,pos,1,0.9398748278617859
player prompted,pos,1,0.5594905018806458
player episode,pos,1,0.6688857674598694
player departure,pos,1,0.938269853591919
player advertising,pos,1,0.9101738929748535
player tourists,pos,1,0.8625643253326416
player nearby,pos,1,0.7958906888961792
player travel,pos,1,0.8429514765739441
player rooms,pos,1,0.779929518699646
player bar,pos,1,0.9149523973464966
player television,pos,1,0.8669896721839905
player governing,pos,1,0.9546012282371521
player adviser,pos,1,0.8021783232688904
player stars,pos,1,0.8803907036781311
player luxury,pos,1,0.9484753012657166
player shopping,pos,1,0.7833393812179565
player featuring,pos,1,0.6737488508224487
player competing,pos,1,0.7809303998947144
player tower,pos,1,0.9015428423881531
tech characters,pos,1,0.5802613496780396
tech lawyer,pos,1,0.797756552696228
tech immigrant,pos,1,0.6400572061538696
tech drove,pos,0,0.4095664620399475
tech traveled,pos,1,0.6136472225189209
tech french,pos,1,0.6477996110916138
tech parenthood,pos,0,0.4275107979774475
tech partly,pos,1,0.7235404253005981
tech driver,pos,1,0.6911353468894958
tech pair,pos,1,0.7918918132781982
tech artist,pos,1,0.6948704719543457
tech diplomats,pos,0,0.46357259154319763
tech clubs,pos,1,0.7511254549026489
tech champion,pos,1,0.5594249367713928
tech afternoon,pos,0,0.4544782042503357
tech lawmakers,pos,0,0.379074364900589
tech parking,pos,1,0.9129486083984375
tech ratings,pos,0,0.342074453830719
tech arriving,pos,0,0.3703628182411194
tech waited,pos,1,0.9231429100036621
tech tracks,pos,1,0.8455823659896851
tech prompted,pos,0,0.2849413752555847
tech episode,pos,0,0.39095064997673035
tech departure,pos,1,0.8419927358627319
tech advertising,pos,1,0.7759694457054138
tech tourists,pos,1,0.6750360727310181
tech nearby,pos,1,0.5579178929328918
tech travel,pos,1,0.6378602981567383
